client_id,first_name,last_name,gender,country,username,email,phone_number,status
779,Valentina,Flores,F,San Fernando,valentina_flores_779,valentina.flores779@example.com,+56 9 68545178,active
780,Camila,López,F,Santiago,camila_lpez_780,camila.lpez780@example.com,+56 9 44907089,active
781,Benjamín,Silva,M,Viña del Mar,benjamn_silva_781,benjamn.silva781@example.com,+56 9 42333763,inactive
782,Andrés,Ortega,M,Curicó,andrs_ortega_782,andrs.ortega782@example.com,+56 9 71131683,active
783,Benjamín,Romero,M,Talca,benjamn_romero_783,benjamn.romero783@example.com,+56 9 05854722,active
784,Diego,Herrera,M,Valparaiso,diego_herrera_784,diego.herrera784@example.com,+56 9 20542070,inactive
785,Benjamín,Pérez,M,Viña del Mar,benjamn_prez_785,benjamn.prez785@example.com,+56 9 20682237,active
786,Luis,Castro,M,Linares,luis_castro_786,luis.castro786@example.com,+56 9 55335355,inactive
787,Sebastián,Reyes,M,Viña del Mar,sebastin_reyes_787,sebastin.reyes787@example.com,+56 9 09494231,inactive
788,Daniela,Fuentes,F,Linares,daniela_fuentes_788,daniela.fuentes788@example.com,+56 9 10202040,active
789,Daniela,Fuentes,F,Valparaiso,daniela_fuentes_789,daniela.fuentes789@example.com,+56 9 00571863,inactive
790,Catalina,Sánchez,F,Curicó,catalina_snchez_790,catalina.snchez790@example.com,+56 9 43877123,active
791,Diego,Castro,M,Rancagua,diego_castro_791,diego.castro791@example.com,+56 9 70079849,active
792,Jorge,Herrera,M,Parral,jorge_herrera_792,jorge.herrera792@example.com,+56 9 42320282,active
793,Luis,Muñoz,M,Parral,luis_muoz_793,luis.muoz793@example.com,+56 9 95020102,inactive
794,Benjamín,Navarro,M,Valparaiso,benjamn_navarro_794,benjamn.navarro794@example.com,+56 9 15178136,active
795,Jorge,Torres,M,Linares,jorge_torres_795,jorge.torres795@example.com,+56 9 59905063,inactive
796,Pedro,González,M,San Fernando,pedro_gonzlez_796,pedro.gonzlez796@example.com,+56 9 73065498,inactive
797,Camila,Rojas,F,Linares,camila_rojas_797,camila.rojas797@example.com,+56 9 10542367,active
798,Pedro,Díaz,M,Talca,pedro_daz_798,pedro.daz798@example.com,+56 9 26505426,inactive
799,Catalina,Morales,F,Linares,catalina_morales_799,catalina.morales799@example.com,+56 9 31853048,inactive
800,Andrés,Fuentes,M,Valparaiso,andrs_fuentes_800,andrs.fuentes800@example.com,+56 9 69127444,active
801,Valentina,Ortega,F,Talca,valentina_ortega_801,valentina.ortega801@example.com,+56 9 75095310,active
802,Benjamín,Silva,M,Parral,benjamn_silva_802,benjamn.silva802@example.com,+56 9 19184973,active
803,Sebastián,Sánchez,M,Talca,sebastin_snchez_803,sebastin.snchez803@example.com,+56 9 22531179,inactive
804,Antonia,Torres,F,Puerto Montt,antonia_torres_804,antonia.torres804@example.com,+56 9 16204424,inactive
805,Ignacio,Muñoz,M,Viña del Mar,ignacio_muoz_805,ignacio.muoz805@example.com,+56 9 12758653,active
806,Luis,Castro,M,Talca,luis_castro_806,luis.castro806@example.com,+56 9 13426142,active
807,Catalina,Fuentes,F,Talca,catalina_fuentes_807,catalina.fuentes807@example.com,+56 9 04785705,inactive
808,Isidora,Fuentes,F,Puerto Montt,isidora_fuentes_808,isidora.fuentes808@example.com,+56 9 77097628,active
809,Antonia,Herrera,F,Linares,antonia_herrera_809,antonia.herrera809@example.com,+56 9 20184692,active
810,Matías,López,M,San Fernando,matas_lpez_810,matas.lpez810@example.com,+56 9 71515719,inactive
811,Antonia,Silva,F,Valparaiso,antonia_silva_811,antonia.silva811@example.com,+56 9 56004784,active
812,Florencia,Ortega,F,Parral,florencia_ortega_812,florencia.ortega812@example.com,+56 9 24552612,inactive
813,Andrés,Silva,M,Santiago,andrs_silva_813,andrs.silva813@example.com,+56 9 09688354,inactive
814,Antonia,Herrera,F,Viña del Mar,antonia_herrera_814,antonia.herrera814@example.com,+56 9 76191184,active
815,Pedro,Sánchez,M,Valparaiso,pedro_snchez_815,pedro.snchez815@example.com,+56 9 67735737,active
816,Pedro,Pérez,M,San Fernando,pedro_prez_816,pedro.prez816@example.com,+56 9 13922399,inactive
817,Daniela,Flores,F,Santiago,daniela_flores_817,daniela.flores817@example.com,+56 9 93264520,active
818,Daniela,Fuentes,F,San Fernando,daniela_fuentes_818,daniela.fuentes818@example.com,+56 9 93509090,active
819,Carlos,Herrera,M,Talca,carlos_herrera_819,carlos.herrera819@example.com,+56 9 88275496,active
820,Andrés,Navarro,M,Talca,andrs_navarro_820,andrs.navarro820@example.com,+56 9 10254690,inactive
821,Pedro,Castro,M,Linares,pedro_castro_821,pedro.castro821@example.com,+56 9 15045038,inactive
822,Matías,Vargas,M,Linares,matas_vargas_822,matas.vargas822@example.com,+56 9 79211764,active
823,Sebastián,Torres,M,Talca,sebastin_torres_823,sebastin.torres823@example.com,+56 9 85321599,inactive
824,Daniela,Navarro,F,San Fernando,daniela_navarro_824,daniela.navarro824@example.com,+56 9 30758412,active
825,Ignacio,González,M,Puerto Montt,ignacio_gonzlez_825,ignacio.gonzlez825@example.com,+56 9 21286549,active
826,Camila,Muñoz,F,Linares,camila_muoz_826,camila.muoz826@example.com,+56 9 63654926,inactive
827,Antonia,Herrera,F,Talca,antonia_herrera_827,antonia.herrera827@example.com,+56 9 16966252,active
828,Pedro,Navarro,M,Viña del Mar,pedro_navarro_828,pedro.navarro828@example.com,+56 9 67298398,inactive
829,Sebastián,Pérez,M,Santiago,sebastin_prez_829,sebastin.prez829@example.com,+56 9 94409464,inactive
830,Matías,Pérez,M,Viña del Mar,matas_prez_830,matas.prez830@example.com,+56 9 57272310,inactive
831,Sebastián,Rojas,M,Viña del Mar,sebastin_rojas_831,sebastin.rojas831@example.com,+56 9 59425400,active
832,Carlos,Morales,M,Valparaiso,carlos_morales_832,carlos.morales832@example.com,+56 9 73745326,inactive
833,Daniela,Romero,F,Viña del Mar,daniela_romero_833,daniela.romero833@example.com,+56 9 38654171,inactive
834,Isidora,López,F,Linares,isidora_lpez_834,isidora.lpez834@example.com,+56 9 69867803,active
835,Carlos,López,M,Parral,carlos_lpez_835,carlos.lpez835@example.com,+56 9 85253525,inactive
836,Luis,Morales,M,Viña del Mar,luis_morales_836,luis.morales836@example.com,+56 9 29980754,inactive
837,María,Rojas,F,San Fernando,mara_rojas_837,mara.rojas837@example.com,+56 9 01661963,active
838,Sebastián,Pérez,M,San Fernando,sebastin_prez_838,sebastin.prez838@example.com,+56 9 58540349,inactive
839,Josefa,Muñoz,F,Linares,josefa_muoz_839,josefa.muoz839@example.com,+56 9 02469895,active
840,Florencia,Silva,F,Curicó,florencia_silva_840,florencia.silva840@example.com,+56 9 06440650,inactive
841,Carlos,Fuentes,M,Talca,carlos_fuentes_841,carlos.fuentes841@example.com,+56 9 55866445,inactive
842,Florencia,Flores,F,Puerto Montt,florencia_flores_842,florencia.flores842@example.com,+56 9 18860491,active
843,Benjamín,Muñoz,M,Puerto Montt,benjamn_muoz_843,benjamn.muoz843@example.com,+56 9 65393507,active
844,Ignacio,Flores,M,Viña del Mar,ignacio_flores_844,ignacio.flores844@example.com,+56 9 60985529,active
845,Ignacio,Rojas,M,Talca,ignacio_rojas_845,ignacio.rojas845@example.com,+56 9 71425763,inactive
846,Sebastián,Navarro,M,Rancagua,sebastin_navarro_846,sebastin.navarro846@example.com,+56 9 74081373,active
847,Fernanda,Romero,F,Talca,fernanda_romero_847,fernanda.romero847@example.com,+56 9 06769500,active
848,Pedro,Sánchez,M,Curicó,pedro_snchez_848,pedro.snchez848@example.com,+56 9 03469668,active
849,Carlos,Fuentes,M,Parral,carlos_fuentes_849,carlos.fuentes849@example.com,+56 9 13057376,active
850,Ignacio,Sánchez,M,Talca,ignacio_snchez_850,ignacio.snchez850@example.com,+56 9 25744759,active
851,Isidora,Torres,F,Rancagua,isidora_torres_851,isidora.torres851@example.com,+56 9 77853007,active
852,Diego,Sánchez,M,Talca,diego_snchez_852,diego.snchez852@example.com,+56 9 42349050,inactive
853,Pedro,Herrera,M,Valparaiso,pedro_herrera_853,pedro.herrera853@example.com,+56 9 15004072,inactive
854,Andrés,Díaz,M,Talca,andrs_daz_854,andrs.daz854@example.com,+56 9 67518978,inactive
855,Josefa,Pérez,F,Talca,josefa_prez_855,josefa.prez855@example.com,+56 9 02057595,active
856,Jorge,López,M,San Fernando,jorge_lpez_856,jorge.lpez856@example.com,+56 9 18490053,active
857,Isidora,Fuentes,F,Curicó,isidora_fuentes_857,isidora.fuentes857@example.com,+56 9 27579714,active
858,María,Silva,F,Talca,mara_silva_858,mara.silva858@example.com,+56 9 46753414,active
859,Diego,Sánchez,M,Valparaiso,diego_snchez_859,diego.snchez859@example.com,+56 9 70971041,inactive
860,Valentina,Herrera,F,Talca,valentina_herrera_860,valentina.herrera860@example.com,+56 9 39679035,inactive
861,Matías,López,M,Viña del Mar,matas_lpez_861,matas.lpez861@example.com,+56 9 54281535,active
862,Josefa,Castro,F,Puerto Montt,josefa_castro_862,josefa.castro862@example.com,+56 9 17949884,inactive
863,Carlos,Pérez,M,Rancagua,carlos_prez_863,carlos.prez863@example.com,+56 9 27290541,inactive
864,Luis,Castro,M,Rancagua,luis_castro_864,luis.castro864@example.com,+56 9 40700396,active
865,Jorge,Navarro,M,Rancagua,jorge_navarro_865,jorge.navarro865@example.com,+56 9 97037947,active
866,Josefa,Morales,F,San Fernando,josefa_morales_866,josefa.morales866@example.com,+56 9 31857120,active
867,Camila,Muñoz,F,Santiago,camila_muoz_867,camila.muoz867@example.com,+56 9 71152688,active
868,Florencia,Flores,F,Parral,florencia_flores_868,florencia.flores868@example.com,+56 9 94357500,active
869,Ignacio,Herrera,M,Curicó,ignacio_herrera_869,ignacio.herrera869@example.com,+56 9 04213202,inactive
870,Camila,Díaz,F,Rancagua,camila_daz_870,camila.daz870@example.com,+56 9 75590180,inactive
871,Benjamín,Muñoz,M,San Fernando,benjamn_muoz_871,benjamn.muoz871@example.com,+56 9 76705449,active
872,Sebastián,Flores,M,Rancagua,sebastin_flores_872,sebastin.flores872@example.com,+56 9 58981958,inactive
873,Andrés,Ortega,M,Rancagua,andrs_ortega_873,andrs.ortega873@example.com,+56 9 25275336,active
874,Ignacio,Vargas,M,Talca,ignacio_vargas_874,ignacio.vargas874@example.com,+56 9 38110096,active
875,Luis,Fuentes,M,Viña del Mar,luis_fuentes_875,luis.fuentes875@example.com,+56 9 71427381,active
876,Fernanda,Sánchez,F,Curicó,fernanda_snchez_876,fernanda.snchez876@example.com,+56 9 39214171,inactive
877,Florencia,Silva,F,Valparaiso,florencia_silva_877,florencia.silva877@example.com,+56 9 32881355,active
878,Matías,Castro,M,Curicó,matas_castro_878,matas.castro878@example.com,+56 9 78042152,active
879,Josefa,Herrera,F,Parral,josefa_herrera_879,josefa.herrera879@example.com,+56 9 08044480,active
880,Ignacio,López,M,Puerto Montt,ignacio_lpez_880,ignacio.lpez880@example.com,+56 9 64331216,active
881,Fernanda,Romero,F,Curicó,fernanda_romero_881,fernanda.romero881@example.com,+56 9 72432165,inactive
882,Luis,Morales,M,Talca,luis_morales_882,luis.morales882@example.com,+56 9 94185247,active
883,María,Flores,F,Linares,mara_flores_883,mara.flores883@example.com,+56 9 39313698,inactive
884,Camila,Sánchez,F,San Fernando,camila_snchez_884,camila.snchez884@example.com,+56 9 20236060,inactive
885,Daniela,Díaz,F,Talca,daniela_daz_885,daniela.daz885@example.com,+56 9 96811039,active
886,Josefa,Ortega,F,Curicó,josefa_ortega_886,josefa.ortega886@example.com,+56 9 48579323,inactive
887,Camila,Torres,F,Rancagua,camila_torres_887,camila.torres887@example.com,+56 9 05907152,inactive
888,Florencia,Rojas,F,San Fernando,florencia_rojas_888,florencia.rojas888@example.com,+56 9 21617939,active
889,Benjamín,Sánchez,M,Parral,benjamn_snchez_889,benjamn.snchez889@example.com,+56 9 82700082,inactive
890,Diego,Flores,M,Rancagua,diego_flores_890,diego.flores890@example.com,+56 9 16257795,active
891,Florencia,Vargas,F,Parral,florencia_vargas_891,florencia.vargas891@example.com,+56 9 54434432,active
892,Florencia,Navarro,F,Viña del Mar,florencia_navarro_892,florencia.navarro892@example.com,+56 9 53869509,inactive
893,Camila,Ortega,F,Parral,camila_ortega_893,camila.ortega893@example.com,+56 9 64623394,active
894,Valentina,Morales,F,Curicó,valentina_morales_894,valentina.morales894@example.com,+56 9 98627580,inactive
895,Ignacio,Díaz,M,Curicó,ignacio_daz_895,ignacio.daz895@example.com,+56 9 14030341,active
896,Catalina,Silva,F,San Fernando,catalina_silva_896,catalina.silva896@example.com,+56 9 91330531,inactive
897,Diego,López,M,Parral,diego_lpez_897,diego.lpez897@example.com,+56 9 62555210,inactive
898,Antonia,Castro,F,San Fernando,antonia_castro_898,antonia.castro898@example.com,+56 9 73327965,active
899,Luis,Castro,M,Rancagua,luis_castro_899,luis.castro899@example.com,+56 9 07014642,inactive
900,Benjamín,Rojas,M,Linares,benjamn_rojas_900,benjamn.rojas900@example.com,+56 9 66275701,inactive
901,Camila,Vargas,F,Talca,camila_vargas_901,camila.vargas901@example.com,+56 9 72624134,inactive
902,Pedro,Fuentes,M,Valparaiso,pedro_fuentes_902,pedro.fuentes902@example.com,+56 9 76728997,inactive
903,Sebastián,Flores,M,Viña del Mar,sebastin_flores_903,sebastin.flores903@example.com,+56 9 65729298,inactive
904,Isidora,Muñoz,F,Santiago,isidora_muoz_904,isidora.muoz904@example.com,+56 9 65215641,active
905,Fernanda,Herrera,F,Parral,fernanda_herrera_905,fernanda.herrera905@example.com,+56 9 99649350,active
906,Josefa,Castro,F,Viña del Mar,josefa_castro_906,josefa.castro906@example.com,+56 9 75718945,active
907,Matías,Rodríguez,M,Valparaiso,matas_rodrguez_907,matas.rodrguez907@example.com,+56 9 61341432,active
908,Isidora,González,F,Curicó,isidora_gonzlez_908,isidora.gonzlez908@example.com,+56 9 99504500,inactive
909,Carlos,Flores,M,Rancagua,carlos_flores_909,carlos.flores909@example.com,+56 9 88876423,inactive
910,Benjamín,Torres,M,Talca,benjamn_torres_910,benjamn.torres910@example.com,+56 9 01533088,inactive
911,Antonia,Díaz,F,San Fernando,antonia_daz_911,antonia.daz911@example.com,+56 9 07280099,active
912,Sebastián,Torres,M,Linares,sebastin_torres_912,sebastin.torres912@example.com,+56 9 78977976,active
913,Pedro,Pérez,M,Talca,pedro_prez_913,pedro.prez913@example.com,+56 9 97781907,inactive
914,Pedro,Castro,M,Puerto Montt,pedro_castro_914,pedro.castro914@example.com,+56 9 15221344,active
915,Andrés,Fuentes,M,San Fernando,andrs_fuentes_915,andrs.fuentes915@example.com,+56 9 39412815,inactive
916,Matías,Sánchez,M,Santiago,matas_snchez_916,matas.snchez916@example.com,+56 9 48978831,inactive
917,Benjamín,Flores,M,Linares,benjamn_flores_917,benjamn.flores917@example.com,+56 9 17206304,active
918,Camila,Fuentes,F,San Fernando,camila_fuentes_918,camila.fuentes918@example.com,+56 9 39717411,inactive
919,Daniela,Díaz,F,Rancagua,daniela_daz_919,daniela.daz919@example.com,+56 9 12146869,inactive
920,Luis,Muñoz,M,Talca,luis_muoz_920,luis.muoz920@example.com,+56 9 24159690,inactive
921,Ignacio,Romero,M,Viña del Mar,ignacio_romero_921,ignacio.romero921@example.com,+56 9 24457869,active
922,Valentina,Pérez,F,Puerto Montt,valentina_prez_922,valentina.prez922@example.com,+56 9 31119182,active
923,Luis,López,M,Linares,luis_lpez_923,luis.lpez923@example.com,+56 9 29350630,inactive
924,Josefa,González,F,Santiago,josefa_gonzlez_924,josefa.gonzlez924@example.com,+56 9 14533236,active
925,Isidora,Herrera,F,Talca,isidora_herrera_925,isidora.herrera925@example.com,+56 9 35599131,inactive
926,Josefa,Rodríguez,F,Talca,josefa_rodrguez_926,josefa.rodrguez926@example.com,+56 9 55532645,active
927,Pedro,Fuentes,M,Linares,pedro_fuentes_927,pedro.fuentes927@example.com,+56 9 84415954,active
928,Isidora,Díaz,F,Viña del Mar,isidora_daz_928,isidora.daz928@example.com,+56 9 65807660,inactive
929,Pedro,Torres,M,San Fernando,pedro_torres_929,pedro.torres929@example.com,+56 9 72684649,active
930,Ignacio,Ortega,M,Linares,ignacio_ortega_930,ignacio.ortega930@example.com,+56 9 21287285,active
931,Luis,Torres,M,Talca,luis_torres_931,luis.torres931@example.com,+56 9 70944177,inactive
932,Camila,Castro,F,Rancagua,camila_castro_932,camila.castro932@example.com,+56 9 20343534,inactive
933,Matías,Flores,M,San Fernando,matas_flores_933,matas.flores933@example.com,+56 9 13109405,active
934,Antonia,Romero,F,Rancagua,antonia_romero_934,antonia.romero934@example.com,+56 9 04719524,inactive
935,Antonia,Herrera,F,San Fernando,antonia_herrera_935,antonia.herrera935@example.com,+56 9 13506802,active
936,Isidora,Rojas,F,San Fernando,isidora_rojas_936,isidora.rojas936@example.com,+56 9 71470292,inactive
937,Isidora,Romero,F,Valparaiso,isidora_romero_937,isidora.romero937@example.com,+56 9 71781356,active
938,Carlos,Pérez,M,Viña del Mar,carlos_prez_938,carlos.prez938@example.com,+56 9 31178618,active
939,Diego,Rojas,M,Linares,diego_rojas_939,diego.rojas939@example.com,+56 9 88285886,active
940,Isidora,Herrera,F,San Fernando,isidora_herrera_940,isidora.herrera940@example.com,+56 9 16528609,inactive
941,Valentina,Silva,F,Parral,valentina_silva_941,valentina.silva941@example.com,+56 9 58009221,inactive
942,Daniela,Castro,F,Linares,daniela_castro_942,daniela.castro942@example.com,+56 9 53901823,inactive
943,Fernanda,Navarro,F,Santiago,fernanda_navarro_943,fernanda.navarro943@example.com,+56 9 91651032,inactive
944,Fernanda,López,F,Santiago,fernanda_lpez_944,fernanda.lpez944@example.com,+56 9 18913102,inactive
945,Matías,Rodríguez,M,Santiago,matas_rodrguez_945,matas.rodrguez945@example.com,+56 9 83099739,active
946,Luis,Sánchez,M,Talca,luis_snchez_946,luis.snchez946@example.com,+56 9 98678229,active
947,Camila,Navarro,F,Rancagua,camila_navarro_947,camila.navarro947@example.com,+56 9 43499817,active
948,Pedro,Rodríguez,M,San Fernando,pedro_rodrguez_948,pedro.rodrguez948@example.com,+56 9 52795769,inactive
949,Sebastián,Silva,M,Viña del Mar,sebastin_silva_949,sebastin.silva949@example.com,+56 9 75789510,active
950,Sebastián,Torres,M,Curicó,sebastin_torres_950,sebastin.torres950@example.com,+56 9 53656901,active
951,María,Ortega,F,San Fernando,mara_ortega_951,mara.ortega951@example.com,+56 9 36727840,inactive
952,Diego,Rojas,M,Curicó,diego_rojas_952,diego.rojas952@example.com,+56 9 93707698,active
953,Carlos,Fuentes,M,Linares,carlos_fuentes_953,carlos.fuentes953@example.com,+56 9 32104741,inactive
954,Pedro,Torres,M,Puerto Montt,pedro_torres_954,pedro.torres954@example.com,+56 9 58316338,inactive
955,Matías,Navarro,M,Valparaiso,matas_navarro_955,matas.navarro955@example.com,+56 9 73634959,inactive
956,Catalina,Díaz,F,Rancagua,catalina_daz_956,catalina.daz956@example.com,+56 9 01875974,active
957,Ignacio,Ortega,M,Rancagua,ignacio_ortega_957,ignacio.ortega957@example.com,+56 9 20003196,active
958,Carlos,Torres,M,Linares,carlos_torres_958,carlos.torres958@example.com,+56 9 32601495,inactive
959,Sebastián,Navarro,M,Puerto Montt,sebastin_navarro_959,sebastin.navarro959@example.com,+56 9 68408069,inactive
960,María,Pérez,F,Rancagua,mara_prez_960,mara.prez960@example.com,+56 9 87239533,inactive
961,Ignacio,Fuentes,M,Viña del Mar,ignacio_fuentes_961,ignacio.fuentes961@example.com,+56 9 97145188,active
962,Josefa,Muñoz,F,Valparaiso,josefa_muoz_962,josefa.muoz962@example.com,+56 9 29943703,active
963,Jorge,Rojas,M,Linares,jorge_rojas_963,jorge.rojas963@example.com,+56 9 36401895,inactive
964,Ignacio,Flores,M,Linares,ignacio_flores_964,ignacio.flores964@example.com,+56 9 24862771,inactive
965,Antonia,Sánchez,F,Linares,antonia_snchez_965,antonia.snchez965@example.com,+56 9 35495102,active
966,Andrés,Pérez,M,Santiago,andrs_prez_966,andrs.prez966@example.com,+56 9 55785339,inactive
967,Isidora,Muñoz,F,Valparaiso,isidora_muoz_967,isidora.muoz967@example.com,+56 9 13320914,inactive
968,Catalina,López,F,Puerto Montt,catalina_lpez_968,catalina.lpez968@example.com,+56 9 15300754,active
969,Matías,Torres,M,Talca,matas_torres_969,matas.torres969@example.com,+56 9 89505178,active
970,Pedro,Reyes,M,San Fernando,pedro_reyes_970,pedro.reyes970@example.com,+56 9 16762893,active
971,Andrés,Rojas,M,Santiago,andrs_rojas_971,andrs.rojas971@example.com,+56 9 82418976,inactive
972,Jorge,Vargas,M,Curicó,jorge_vargas_972,jorge.vargas972@example.com,+56 9 56824697,active
973,Jorge,López,M,Valparaiso,jorge_lpez_973,jorge.lpez973@example.com,+56 9 06286773,inactive
974,Josefa,González,F,Puerto Montt,josefa_gonzlez_974,josefa.gonzlez974@example.com,+56 9 44345057,inactive
975,Isidora,Morales,F,Valparaiso,isidora_morales_975,isidora.morales975@example.com,+56 9 98792663,active
976,Daniela,Castro,F,Viña del Mar,daniela_castro_976,daniela.castro976@example.com,+56 9 23851271,inactive
977,Luis,Morales,M,Rancagua,luis_morales_977,luis.morales977@example.com,+56 9 38228371,inactive
978,Sebastián,Ortega,M,Curicó,sebastin_ortega_978,sebastin.ortega978@example.com,+56 9 63233202,inactive
979,Isidora,Torres,F,Rancagua,isidora_torres_979,isidora.torres979@example.com,+56 9 68129749,inactive
980,Matías,Rojas,M,Rancagua,matas_rojas_980,matas.rojas980@example.com,+56 9 95144423,inactive
981,Camila,López,F,Curicó,camila_lpez_981,camila.lpez981@example.com,+56 9 24696210,active
982,María,Flores,F,San Fernando,mara_flores_982,mara.flores982@example.com,+56 9 89285951,inactive
983,Fernanda,Navarro,F,Rancagua,fernanda_navarro_983,fernanda.navarro983@example.com,+56 9 83413110,active
984,Pedro,Morales,M,Puerto Montt,pedro_morales_984,pedro.morales984@example.com,+56 9 90408716,inactive
985,Sebastián,Reyes,M,Viña del Mar,sebastin_reyes_985,sebastin.reyes985@example.com,+56 9 76127916,active
986,Catalina,Ortega,F,Talca,catalina_ortega_986,catalina.ortega986@example.com,+56 9 48690650,active
987,Carlos,Pérez,M,Linares,carlos_prez_987,carlos.prez987@example.com,+56 9 80085664,active
988,Carlos,López,M,Rancagua,carlos_lpez_988,carlos.lpez988@example.com,+56 9 05612548,active
989,María,Herrera,F,Valparaiso,mara_herrera_989,mara.herrera989@example.com,+56 9 70949918,active
990,Jorge,Reyes,M,Curicó,jorge_reyes_990,jorge.reyes990@example.com,+56 9 60221231,active
991,Isidora,Pérez,F,Parral,isidora_prez_991,isidora.prez991@example.com,+56 9 40748759,active
992,Jorge,Ortega,M,Viña del Mar,jorge_ortega_992,jorge.ortega992@example.com,+56 9 94763051,inactive
993,Benjamín,López,M,Puerto Montt,benjamn_lpez_993,benjamn.lpez993@example.com,+56 9 79156367,active
994,Sebastián,Silva,M,San Fernando,sebastin_silva_994,sebastin.silva994@example.com,+56 9 49372417,inactive
995,Isidora,Silva,F,Rancagua,isidora_silva_995,isidora.silva995@example.com,+56 9 63706675,inactive
996,María,López,F,Puerto Montt,mara_lpez_996,mara.lpez996@example.com,+56 9 14032440,active
997,Ignacio,Romero,M,Linares,ignacio_romero_997,ignacio.romero997@example.com,+56 9 77354808,active
998,Catalina,Herrera,F,Valparaiso,catalina_herrera_998,catalina.herrera998@example.com,+56 9 17850848,active
999,Isidora,Ortega,F,Rancagua,isidora_ortega_999,isidora.ortega999@example.com,+56 9 62016577,inactive
1000,Fernanda,Navarro,F,Talca,fernanda_navarro_1000,fernanda.navarro1000@example.com,+56 9 12234249,active
